Lykill;Póstnúmer;Heiti_nf;Heiti_thgf
5553;601;Brúarland;Brúarlandi
5554;601;Brúnagerði;Brúnagerði
22911;601;Brúnahlíð;Brúnahlíð
5555;601;Brúnalaug;Brúnalaug
5556;601;Brúnalaug II;Brúnalaug II
21619;601;Brúnastaðir;Brúnastöðum
5557;601;Brúnir;Brúnum
5558;601;Bugur;Bugi
5559;601;Búðarnes;Búðarnesi
5560;601;Búland;Búlandi
5561;601;Böðvarsgarður;Böðvarsgarði
5562;601;Böðvarsnes;Böðvarsnesi
5563;601;Dagverðareyri;Dagverðareyri
24753;601;Dagverðartunga;Dagverðartungu
5564;601;Dálksstaðir;Dálksstöðum
5565;601;Djúpárbakki;Djúpárbakka
5566;601;Draflastaðir;Draflastöðum
5567;601;Drangshlíð;Drangshlíð
5568;601;Dvergasteinn;Dvergasteini
5569;601;Dvergsstaðir;Dvergsstöðum
5570;601;Dæli;Dæli
5571;601;Efri-Dálksstaðir;Efri-Dálksstöðum
5572;601;Efri-Vindheimur;Efri-Vindheimum
5573;601;Efstaland;Efstalandi
23104;601;Einarshús ;Einarshúsi
5574;601;Einarsstaðir;Einarsstöðum
5575;601;Einhóll;Einhóli
5576;601;Ekra;Ekru
5577;601;Engimýri;Engimýri
24712;601;Espigrund;Espigrund
5578;601;Espihóll;Espihóli
5580;601;Eyrarland;Eyrarlandi
5581;601;Eyrarvík;Eyrarvík
5582;601;Eyvindarstaðir;Eyvindarstöðum
5583;601;Fagribær;Fagrabæ
5584;601;Fagriskógur;Fagraskógi
5585;601;Fellshlíð;Fellshlíð
24574;601;Festarklettur;Festarkletti
5586;601;Finnastaðir;Finnastöðum
24547;601;Fífilbrekka;Fífilbrekku
5587;601;Fífilgerði;Fífilgerði
22717;601;Fífuhvammur;Fífuhvammi
5588;601;Fjósatunga;Fjósatungu
21623;601;Flaga;Flögu
5589;601;Fornhagi;Fornhaga
5590;601;Fornhólar;Fornhólum
5591;601;Fossbrekka;Fossbrekku
22912;601;Fossland;Fosslandi
23447;601;Freyjulundur;Freyjulund
5592;601;Freyvangur;Freyvangi
21607;601;Gamla Hótelið;Gamla Hótelinu
5595;601;Garðsá;Garðsá
5596;601;Garðshorn;Garðshorni
5597;601;Garðsvík;Garðsvík
5593;601;Garður;Garði
5594;601;Garður II;Garði II
